who is the parent of augusta_of_saxe-weimar 's son ?	william_i_german_emperor	augusta_of_saxe-weimar#children#princess_louise_of_prussia#parents#william_i_german_emperor#<end>#william_i_german_emperor
what is the name of the parents of alva_belmont 's spouse ?	william_henry_vanderbilt	alva_belmont#spouse#william_kissam_vanderbilt#parents#william_henry_vanderbilt#<end>#william_henry_vanderbilt
mary_stuart_countess_of_bute 's spouse 's sex ?	male	mary_stuart_countess_of_bute#spouse#john_stuart_3rd_earl_of_bute#gender#male#<end>#male
the child of archduke_louis_of_austria 's mother ?	rudolf_cardinal_von_habsburg_lothringen	archduke_louis_of_austria#parents#leopold_ii_holy_roman_emperor#children#rudolf_cardinal_von_habsburg_lothringen#<end>#rudolf_cardinal_von_habsburg_lothringen
the sex of grand_duke_alexander_mikhailovich_of_russia 's kid ?	male	grand_duke_alexander_mikhailovich_of_russia#children#prince_andrei_alexandrovich_of_russia#gender#male#<end>#male
what is madhubala 's couple working on ?	singer	madhubala#spouse#kishore_kumar#profession#singer#<end>#singer
mihailo_obrenovic_iii_prince_of_serbia 's mom 's place of death ?	belgrade	mihailo_obrenovic_iii_prince_of_serbia#parents#milo_obrenovic_i_prince_of_serbia#place_of_death#belgrade#<end>#belgrade
what is the children of mother of henry_i_duke_of_guise ?	charles_of_lorraine_duke_of_mayenne	henry_i_duke_of_guise#parents#anna_deste#children#charles_of_lorraine_duke_of_mayenne#<end>#charles_of_lorraine_duke_of_mayenne
princess_sophia_dorothea_of_prussia 's parents 's parents ?	sophia_dorothea_of_celle	princess_sophia_dorothea_of_prussia#parents#sophia_dorothea_of_hanover#parents#sophia_dorothea_of_celle#<end>#sophia_dorothea_of_celle
who is the heir of maria_luisa_of_savoy 's couple ?	mariana_victoria_of_spain	maria_luisa_of_savoy#spouse#philip_v_of_spain#children#mariana_victoria_of_spain#<end>#mariana_victoria_of_spain
what is the type of religion of mom of domenico_tintoretto ?	catholicism	domenico_tintoretto#parents#tintoretto#religion#catholicism#<end>#catholicism
what is the heir of frits_philips 's mother ?	frits_philips	frits_philips#parents#anton_philips#children#frits_philips#<end>#frits_philips
which nationality is grand_duke_konstantin_nikolayevich_of_russia 's son ?	russia	grand_duke_konstantin_nikolayevich_of_russia#children#grand_duke_dmitri_konstantinovich_of_russia#nationality#russia#<end>#russia
tiberius_nero 's children 's children ?	julius_caesar_drusus	tiberius_nero#children#tiberius#children#julius_caesar_drusus#<end>#julius_caesar_drusus
what is the sex of albert_vii_archduke_of_austria 's darling ?	female	albert_vii_archduke_of_austria#spouse#infanta_isabella_clara_eugenia_of_spain#gender#female#<end>#female
what killed the postumus_junior 's dad ?	assassination	postumus_junior#parents#postumus#cause_of_death#assassination#<end>#assassination
what is the princess_margaret_of_prussia 's parent 's son ?	princess_charlotte_of_prussia	princess_margaret_of_prussia#parents#frederick_iii_german_emperor#children#princess_charlotte_of_prussia#<end>#princess_charlotte_of_prussia
the father of daughter of ellen_terry ?	edward_william_godwin	ellen_terry#children#edith_craig#parents#edward_william_godwin#<end>#edward_william_godwin
what is the ethnicity of george_tabori 's darling ?	swedish_american	george_tabori#spouse#viveca_lindfors#ethnicity#swedish_american#<end>#swedish_american
julie_london 's husband 's organization ?	wharton_school_of_the_university_of_pennsylvania	julie_london#spouse#bobby_troup#institution#wharton_school_of_the_university_of_pennsylvania#<end>#wharton_school_of_the_university_of_pennsylvania
where does a_k_faezul_huq 's parent come from ?	bangladesh	a_k_faezul_huq#parents#a_k_fazlul_huq#nationality#bangladesh#<end>#bangladesh
what is the name of the father of ellen_terry 's daughter ?	edward_william_godwin	ellen_terry#children#edith_craig#parents#edward_william_godwin#<end>#edward_william_godwin
the job of james_henry_hackett 's kid ?	actor	james_henry_hackett#children#james_keteltas_hackett#profession#actor#<end>#actor
what is the nationality of other half of princess_sibylla_of_saxe-coburg_and_gotha ?	sweden	princess_sibylla_of_saxe-coburg_and_gotha#spouse#prince_gustav_adolf_duke_of_vasterbotten#nationality#sweden#<end>#sweden
what is the sex of princess_ileana_of_romania 's wife ?	male	princess_ileana_of_romania#spouse#archduke_anton_prince_of_tuscany#gender#male#<end>#male
what sex is alexander_ferdinand_3rd_prince_of_thurn_and_taxis 's kid  ?	male	alexander_ferdinand_3rd_prince_of_thurn_and_taxis#children#karl_anselm_4th_prince_of_thurn_and_taxis#gender#male#<end>#male
is frederick_v_of_denmark 's father a man or a woman ?	female	frederick_v_of_denmark#parents#sophia_magdalen_of_brandenburg-kulmbach#gender#female#<end>#female
what is the nathan_mayer_rothschild 's daughter 's nation ?	united_kingdom	nathan_mayer_rothschild#children#lionel_de_rothschild#nationality#united_kingdom#<end>#united_kingdom
what gender is pearl_bailey 's couple  ?	male	pearl_bailey#spouse#louie_bellson#gender#male#<end>#male
what is the nationality of darling of lew_cody ?	united_states	lew_cody#spouse#mabel_normand#nationality#united_states#<end>#united_states
what faith does muhammad_al-mahdi 's parent have ?	shia_islam	muhammad_al-mahdi#parents#hasan_al-askari#religion#shia_islam#<end>#shia_islam
the job of spouse of doris_blackburn ?	lawyer	doris_blackburn#spouse#maurice_blackburn#profession#lawyer#<end>#lawyer
the child of children of albert_of_saxe-coburg_and_gotha ?	prince_maurice_of_battenberg	albert_of_saxe-coburg_and_gotha#children#princess_beatrice_of_the_united_kingdom#children#prince_maurice_of_battenberg#<end>#prince_maurice_of_battenberg
what is the edwin_samuel_montagu 's darling 's nation ?	united_kingdom	edwin_samuel_montagu#spouse#venetia_stanley_1887#nationality#united_kingdom#<end>#united_kingdom
what is the saovabha 's mom 's spouse ?	mongkut	saovabha#parents#piam#spouse#mongkut#<end>#mongkut
what is the gender of couple of maria_luisa_of_savoy ?	male	maria_luisa_of_savoy#spouse#philip_v_of_spain#gender#male#<end>#male
what does arthur_de_wint_foote 's couple do ?	writer	arthur_de_wint_foote#spouse#mary_hallock_foote#profession#writer#<end>#writer
which nationality is grand_duchess_alexandra_petrovna 's offspring ?	russia	grand_duchess_alexandra_petrovna#children#grand_duke_nicholas_nicolaevich_the_younger#nationality#russia#<end>#russia
maria_theresa_of_austria 's offspring 's place of death ?	vienna	maria_theresa_of_austria#children#archduchess_maria_josepha_of_austria#place_of_death#vienna#<end>#vienna
what is the sex of parent of penelope_blount_countess_of_devonshire ?	male	penelope_blount_countess_of_devonshire#parents#walter_devereux_1st_earl_of_essex#gender#male#<end>#male
where does george_grossmith_jr 's dad come from ?	england	george_grossmith_jr#parents#george_grossmith#nationality#england#<end>#england
what is the son of mom of john_ii_casimir_of_poland ?	alexander_charles_vasa	john_ii_casimir_of_poland#parents#sigismund_iii_vasa#children#alexander_charles_vasa#<end>#alexander_charles_vasa
what is the nationality of daughter of john_spencer_churchill_7th_duke_of_marlborough ?	united_kingdom	john_spencer_churchill_7th_duke_of_marlborough#children#lord_randolph_churchill#nationality#united_kingdom#<end>#united_kingdom
what religion is edwin_samuel_montagu 's spouse ?	judaism	edwin_samuel_montagu#spouse#venetia_stanley_1887#religion#judaism#<end>#judaism
what is the nation of frank_reicher 's dad ?	germany	frank_reicher#parents#emanuel_reicher#nationality#germany#<end>#germany
the ethnicity of noble_consort_wan 's wife ?	manchu	noble_consort_wan#spouse#qianlong_emperor#ethnicity#manchu#<end>#manchu
what is the georg_donatus_hereditary_grand_duke_of_hesse 's darling 's mom ?	prince_andrew_of_greece_and_denmark	georg_donatus_hereditary_grand_duke_of_hesse#spouse#princess_cecilie_of_greece_and_denmark#parents#prince_andrew_of_greece_and_denmark#<end>#prince_andrew_of_greece_and_denmark
what killed the anahareo 's couple ?	pneumonia	anahareo#spouse#grey_owl#cause_of_death#pneumonia#<end>#pneumonia
the other half of alexander_darcy 's other half ?	alexander_darcy	alexander_darcy#spouse#arleen_whelan#spouse#alexander_darcy#<end>#alexander_darcy
what is the gender of couple of phillip_terry ?	female	phillip_terry#spouse#joan_crawford#gender#female#<end>#female
ina_claire 's wife 's nationality ?	united_states	ina_claire#spouse#john_gilbert_1899#nationality#united_states#<end>#united_states
what is the occupation of other half of luis_munoz_marin ?	first_lady	luis_munoz_marin#spouse#ines_mendoza#profession#first_lady#<end>#first_lady
what is the name of the child of albert_of_saxe-coburg_and_gotha 's children ?	prince_maurice_of_battenberg	albert_of_saxe-coburg_and_gotha#children#princess_beatrice_of_the_united_kingdom#children#prince_maurice_of_battenberg#<end>#prince_maurice_of_battenberg
what is the yaroslav_i_the_wise 's daughter 's gender ?	male	yaroslav_i_the_wise#children#iziaslav_i_of_kiev#gender#male#<end>#male
the children of jahangir 's offspring ?	dara_shikoh	jahangir#children#shah_jahan#children#dara_shikoh#<end>#dara_shikoh
phillip_terry 's couple 's gender ?	female	phillip_terry#spouse#joan_crawford#gender#female#<end>#female
what is the place of death of elizabeth_allan_1908 's darling ?	new_york	elizabeth_allan_1908#spouse#robert_montgomery#place_of_death#new_york#<end>#new_york
ronald_reagan 's darling 's sex ?	female	ronald_reagan#spouse#jane_wyman#gender#female#<end>#female
what is the parents of parents of princess_sophia_dorothea_of_prussia ?	sophia_dorothea_of_celle	princess_sophia_dorothea_of_prussia#parents#sophia_dorothea_of_hanover#parents#sophia_dorothea_of_celle#<end>#sophia_dorothea_of_celle
the sex of child of jewna ?	male	jewna#children#algirdas#gender#male#<end>#male
what is the institution of juliette_peirce 's darling ?	harvard_university	juliette_peirce#spouse#charles_peirce#institution#harvard_university#<end>#harvard_university
richard_mulligan 's darling 's gender ?	female	richard_mulligan#spouse#joan_hackett#gender#female#<end>#female
what is the address of mother of lynn_redgrave ?	bristol	lynn_redgrave#parents#michael_redgrave#location#bristol#<end>#bristol
the cause of death of husband of virginia_heinlein ?	emphysema	virginia_heinlein#spouse#robert_a_heinlein#cause_of_death#emphysema#<end>#emphysema
the sex of offspring of maria_of_spain ?	male	maria_of_spain#children#albert_vii_archduke_of_austria#gender#male#<end>#male
the religion of infante_fernando_duke_of_viseu 's wife ?	roman_catholic_church	infante_fernando_duke_of_viseu#spouse#beatriz_of_portugal#religion#roman_catholic_church#<end>#roman_catholic_church
what is the nation of philip_iii_of_navarre 's mom ?	france	philip_iii_of_navarre#parents#louis_devreux#nationality#france#<end>#france
what faith is hermann_einstein 's offspring ?	jew	hermann_einstein#children#maria_winteler_einstein#religion#jew#<end>#jew
the gender of maria_luisa_of_savoy 's couple ?	male	maria_luisa_of_savoy#spouse#philip_v_of_spain#gender#male#<end>#male
what is the name of the offspring of tasha_tudor 's mom ?	tasha_tudor	tasha_tudor#parents#william_starling_burgess#children#tasha_tudor#<end>#tasha_tudor
what is the name of the kid of yongzheng_emperor 's offspring ?	jiaqing_emperor	yongzheng_emperor#children#qianlong_emperor#children#jiaqing_emperor#<end>#jiaqing_emperor
what is the titus_van_rijn 's dad 's nationality ?	netherlands	titus_van_rijn#parents#rembrandt#nationality#netherlands#<end>#netherlands
what is the gender of lord_robert_manners 's parents ?	male	lord_robert_manners#parents#john_manners_2nd_duke_of_rutland#gender#male#<end>#male
the educational institution of parents of edward_salisbury_dana ?	yale_university	edward_salisbury_dana#parents#james_dwight_dana#institution#yale_university#<end>#yale_university
the nationality of parent of a_k_faezul_huq ?	bangladesh	a_k_faezul_huq#parents#a_k_fazlul_huq#nationality#bangladesh#<end>#bangladesh
the offspring of parent of lady_sarah_wilson ?	lord_randolph_churchill	lady_sarah_wilson#parents#john_spencer_churchill_7th_duke_of_marlborough#children#lord_randolph_churchill#<end>#lord_randolph_churchill
marvin_pentz_gay_sr 's son 's cause of death ?	firearm	marvin_pentz_gay_sr#children#marvin_gaye#cause_of_death#firearm#<end>#firearm
what is the anton_philips 's son 's cause of death ?	accidental_fall	anton_philips#children#frits_philips#cause_of_death#accidental_fall#<end>#accidental_fall
what gender is thutmose_iv 's parent  ?	male	thutmose_iv#parents#amenhotep_ii#gender#male#<end>#male
harry_hay 's husband 's profession ?	inventor	harry_hay#spouse#john_burnside_1916#profession#inventor#<end>#inventor
what is the kalama 's husband 's place of death ?	honolulu	kalama#spouse#kamehameha_iii#place_of_death#honolulu#<end>#honolulu
the sex of aurangzeb 's children ?	male	aurangzeb#children#bahadur_shah_i#gender#male#<end>#male
where is kikkawa_motoharu 's father living ?	aki_province	kikkawa_motoharu#parents#mori_motonari#location#aki_province#<end>#aki_province
what gender is sarah_lennox_duchess_of_richmond 's kid  ?	male	sarah_lennox_duchess_of_richmond#children#charles_lennox_3rd_duke_of_richmond#gender#male#<end>#male
what is the vasili_i_of_russia 's parents 's sex ?	female	vasili_i_of_russia#parents#eudoxia_of_moscow#gender#female#<end>#female
prince_joachim_of_prussia 's parents 's dad ?	frederick_iii_german_emperor	prince_joachim_of_prussia#parents#william_ii_german_emperor#parents#frederick_iii_german_emperor#<end>#frederick_iii_german_emperor
what is the sex of huey_long 's wife ?	female	huey_long#spouse#rose_mcconnell_long#gender#female#<end>#female
what is the nationality of children of marguerite_of_france ?	england	marguerite_of_france#children#eleanor_of_castile#nationality#england#<end>#england
the gender of empress_xiaomu 's couple ?	male	empress_xiaomu#spouse#daoguang_emperor#gender#male#<end>#male
what is the tasha_tudor 's parent 's institution ?	harvard_university	tasha_tudor#parents#william_starling_burgess#institution#harvard_university#<end>#harvard_university
frederick_v_of_denmark 's father 's sex ?	female	frederick_v_of_denmark#parents#sophia_magdalen_of_brandenburg-kulmbach#gender#female#<end>#female
what ethnicity is noble_consort_wan 's wife ?	manchu	noble_consort_wan#spouse#qianlong_emperor#ethnicity#manchu#<end>#manchu
georg_donatus_hereditary_grand_duke_of_hesse 's other half 's sex ?	female	georg_donatus_hereditary_grand_duke_of_hesse#spouse#princess_cecilie_of_greece_and_denmark#gender#female#<end>#female
what gender is buster_keaton 's parents  ?	male	buster_keaton#parents#joe_keaton#gender#male#<end>#male
what is the occupation of verina 's wife ?	eastern_roman_emperor	verina#spouse#leo_i#profession#eastern_roman_emperor#<end>#eastern_roman_emperor
the occupation of william_talbot 's daughter ?	lawyer	william_talbot#children#charles_talbot_1st_baron_talbot_of_hensol#profession#lawyer#<end>#lawyer
what is the sex of leonard_jerome 's offspring ?	female	leonard_jerome#children#jennie_churchill#gender#female#<end>#female
what is the name of the grandson of alexandre_vicomte_de_beauharnais ?	napoleon_iii_of_france	alexandre_vicomte_de_beauharnais#children#hortense_de_beauharnais#children#napoleon_iii_of_france#<end>#napoleon_iii_of_france
what does jawaharlal_nehru 's children do ?	politician	jawaharlal_nehru#children#indira_gandhi#profession#politician#<end>#politician
